CMDLINE /opt/anaconda3/bin/python artificialneuralnetwork-profiling.py
FUNC __main__.cost_function 245.3906 1739816303.0484 245.3906 1739816303.0524 0
FUNC __main__.cost_function 245.3906 1739816303.1228 245.3906 1739816303.1280 0
FUNC __main__.cost_function 245.3906 1739816303.1981 245.3906 1739816303.2169 0
FUNC __main__.cost_function 245.3906 1739816303.2206 245.3906 1739816303.2217 0
FUNC __main__.cost_function 245.3906 1739816303.2229 245.3906 1739816303.2353 0
FUNC __main__.cost_function 245.3906 1739816303.3056 245.3906 1739816303.3108 0
FUNC __main__.cost_function 245.3906 1739816303.3808 245.3906 1739816303.3852 0
FUNC __main__.cost_function 245.3906 1739816303.4553 245.3906 1739816303.4728 0
FUNC __main__.cost_function 245.3906 1739816303.5427 245.3906 1739816303.5473 0
FUNC __main__.cost_function 245.3906 1739816303.5522 245.4062 1739816303.5532 0
FUNC __main__.cost_function 245.4062 1739816303.5543 245.4062 1739816303.5583 0
FUNC __main__.cost_function 245.4062 1739816303.6283 245.4062 1739816303.6331 0
FUNC __main__.cost_function 245.4062 1739816303.7031 245.4062 1739816303.7165 0
FUNC __main__.cost_function 245.4062 1739816303.7205 245.5000 1739816303.7216 0
FUNC __main__.cost_function 245.5000 1739816303.7228 245.5000 1739816303.7268 0
FUNC __main__.cost_function 245.5000 1739816303.7971 245.5000 1739816303.8125 0
FUNC __main__.cost_function 245.5000 1739816303.8866 245.5000 1739816303.8960 0
FUNC __main__.cost_function 245.5000 1739816303.9008 245.5938 1739816303.9019 0
FUNC __main__.cost_function 245.5938 1739816303.9057 245.5938 1739816303.9127 0
FUNC __main__.cost_function 245.5938 1739816303.9824 245.5938 1739816303.9869 0
FUNC __main__.cost_function 245.5938 1739816303.9910 245.5938 1739816303.9921 0
FUNC __main__.cost_function 245.5938 1739816303.9932 245.5938 1739816303.9996 0
FUNC __main__.cost_function 245.5938 1739816304.0696 245.5938 1739816304.0739 0
FUNC __main__.cost_function 245.5938 1739816304.1434 245.5938 1739816304.1481 0
FUNC __main__.cost_function 245.5938 1739816304.1517 245.5938 1739816304.1530 0
FUNC __main__.cost_function 245.5938 1739816304.1541 245.5938 1739816304.1585 0
FUNC __main__.cost_function 245.5938 1739816304.2282 245.5938 1739816304.2345 0
FUNC __main__.cost_function 245.5938 1739816304.3042 245.5938 1739816304.3094 0
FUNC __main__.cost_function 245.6094 1739816304.3129 245.7969 1739816304.3140 0
FUNC __main__.cost_function 245.7969 1739816304.3153 245.7969 1739816304.3196 0
FUNC __main__.cost_function 245.7969 1739816304.3897 245.7969 1739816304.3947 0
FUNC __main__.cost_function 245.7969 1739816304.4011 245.7969 1739816304.4021 0
FUNC __main__.cost_function 245.7969 1739816304.4031 245.7969 1739816304.4082 0
FUNC __main__.cost_function 245.7969 1739816304.4780 245.7969 1739816304.4835 0
FUNC __main__.cost_function 245.7969 1739816304.5537 245.7969 1739816304.5591 0
FUNC __main__.cost_function 245.7969 1739816304.5659 245.7969 1739816304.5669 0
FUNC __main__.cost_function 245.7969 1739816304.5680 245.7969 1739816304.5742 0
FUNC __main__.cost_function 245.7969 1739816304.6440 245.7969 1739816304.6508 0
FUNC __main__.cost_function 245.7969 1739816304.7209 245.7969 1739816304.7261 0
FUNC __main__.cost_function 245.7969 1739816304.7347 245.7969 1739816304.7357 0
FUNC __main__.cost_function 245.7969 1739816304.7370 245.7969 1739816304.7423 0
FUNC __main__.cost_function 245.7969 1739816304.8122 245.7969 1739816304.8193 0
FUNC __main__.cost_function 245.7969 1739816304.8889 245.7969 1739816304.8935 0
FUNC __main__.cost_function 245.7969 1739816304.8988 245.7969 1739816304.8999 0
FUNC __main__.cost_function 245.7969 1739816304.9010 245.7969 1739816304.9055 0
FUNC __main__.cost_function 245.7969 1739816304.9757 245.7969 1739816304.9813 0
FUNC __main__.cost_function 245.7969 1739816304.9853 245.7969 1739816304.9867 0
FUNC __main__.cost_function 245.7969 1739816304.9880 245.7969 1739816304.9920 0
FUNC __main__.cost_function 245.7969 1739816305.0617 245.7969 1739816305.0689 0
FUNC __main__.cost_function 245.7969 1739816305.1393 245.7969 1739816305.1445 0
FUNC __main__.cost_function 245.7969 1739816305.1482 246.0000 1739816305.1493 0
FUNC __main__.cost_function 246.0000 1739816305.1505 246.0000 1739816305.1543 0
FUNC __main__.cost_function 246.0000 1739816305.2244 246.0000 1739816305.2287 0
FUNC __main__.cost_function 246.0000 1739816305.2348 246.0000 1739816305.2369 0
FUNC __main__.cost_function 246.0000 1739816305.2380 246.0000 1739816305.2420 0
FUNC __main__.cost_function 246.0000 1739816305.3121 246.0000 1739816305.3180 0
FUNC __main__.cost_function 246.0000 1739816305.3882 246.0000 1739816305.3947 0
FUNC __main__.cost_function 246.0000 1739816305.4102 246.0000 1739816305.4129 0
FUNC __main__.cost_function 246.0000 1739816305.4140 246.0000 1739816305.4204 0
FUNC __main__.cost_function 246.0000 1739816305.4903 246.0000 1739816305.4964 0
FUNC __main__.cost_function 246.0156 1739816305.5663 246.0156 1739816305.5719 0
FUNC __main__.cost_function 246.0156 1739816305.5777 246.0156 1739816305.5788 0
FUNC __main__.cost_function 246.0156 1739816305.5801 246.0156 1739816305.5855 0
FUNC __main__.cost_function 246.0156 1739816305.6551 246.0156 1739816305.6597 0
FUNC __main__.cost_function 246.0156 1739816305.7294 246.0156 1739816305.7346 0
FUNC __main__.cost_function 246.0156 1739816305.7384 246.0156 1739816305.7397 0
FUNC __main__.cost_function 246.0156 1739816305.7410 246.0156 1739816305.7451 0
FUNC __main__.cost_function 246.0156 1739816305.8152 246.0156 1739816305.8200 0
FUNC __main__.cost_function 246.0156 1739816305.8902 246.0156 1739816305.8950 0
FUNC __main__.cost_function 246.0156 1739816305.9000 246.0156 1739816305.9011 0
FUNC __main__.cost_function 246.0156 1739816305.9023 246.0156 1739816305.9073 0
FUNC __main__.cost_function 246.0156 1739816305.9774 246.0156 1739816305.9891 0
FUNC __main__.cost_function 246.0156 1739816306.0592 246.0156 1739816306.0637 0
FUNC __main__.cost_function 246.0156 1739816306.0693 246.0156 1739816306.0704 0
FUNC __main__.cost_function 246.0156 1739816306.0715 246.0156 1739816306.0781 0
FUNC __main__.cost_function 246.0156 1739816306.1480 246.0156 1739816306.1545 0
FUNC __main__.cost_function 246.0156 1739816306.2245 246.0156 1739816306.2295 0
FUNC __main__.cost_function 246.0156 1739816306.2991 246.0156 1739816306.3036 0
FUNC __main__.cost_function 246.0156 1739816306.3071 246.0156 1739816306.3084 0
FUNC __main__.cost_function 246.0156 1739816306.3094 246.0156 1739816306.3138 0
FUNC __main__.cost_function 246.0156 1739816306.3842 246.0156 1739816306.3890 0
FUNC __main__.cost_function 246.0156 1739816306.4592 246.0156 1739816306.4742 0
FUNC __main__.cost_function 246.0156 1739816306.4792 246.0156 1739816306.4803 0
FUNC __main__.cost_function 246.0156 1739816306.4814 246.0156 1739816306.4852 0
FUNC __main__.cost_function 246.0156 1739816306.5549 246.0156 1739816306.5603 0
FUNC __main__.cost_function 246.0156 1739816306.6300 246.0156 1739816306.6354 0
FUNC __main__.cost_function 246.0156 1739816306.6392 246.0156 1739816306.6402 0
FUNC __main__.cost_function 246.0156 1739816306.6413 246.0156 1739816306.6450 0
FUNC __main__.cost_function 246.0156 1739816306.7145 246.0156 1739816306.7336 0
FUNC __main__.cost_function 246.0156 1739816306.8038 246.0156 1739816306.8087 0
FUNC __main__.cost_function 246.0156 1739816306.8124 246.0156 1739816306.8135 0
FUNC __main__.cost_function 246.0312 1739816306.8145 246.0312 1739816306.8188 0
FUNC __main__.cost_function 246.0312 1739816306.8887 246.0312 1739816306.8933 0
FUNC __main__.cost_function 246.0312 1739816306.9639 246.0312 1739816307.0057 0
FUNC __main__.cost_function 246.0312 1739816307.0196 246.0312 1739816307.0302 0
FUNC __main__.cost_function 246.0312 1739816307.0399 246.0312 1739816307.0680 0
FUNC __main__.cost_function 246.0312 1739816307.1386 246.0312 1739816307.1432 0
FUNC __main__.cost_function 246.0312 1739816307.2133 246.0312 1739816307.2376 0
FUNC __main__.cost_function 246.0312 1739816307.3077 246.0312 1739816307.3122 0
FUNC __main__.cost_function 246.0312 1739816307.3821 246.0312 1739816307.3867 0
FUNC __main__.cost_function 246.0312 1739816307.3904 246.0312 1739816307.3914 0
FUNC __main__.cost_function 246.0312 1739816307.3925 246.0312 1739816307.3971 0
FUNC __main__.cost_function 246.0312 1739816307.4667 246.0312 1739816307.4802 0
FUNC __main__.cost_function 246.0312 1739816307.5501 246.0312 1739816307.5554 0
FUNC __main__.cost_function 246.0312 1739816307.5617 246.0312 1739816307.5627 0
FUNC __main__.cost_function 246.0312 1739816307.5668 246.0312 1739816307.5760 0
FUNC __main__.cost_function 246.0312 1739816307.6462 246.0312 1739816307.6593 0
FUNC __main__.cost_function 246.0312 1739816307.7298 246.0312 1739816307.7347 0
FUNC __main__.cost_function 246.0312 1739816307.7392 246.0312 1739816307.7404 0
FUNC __main__.cost_function 246.0312 1739816307.7415 246.0312 1739816307.7496 0
FUNC __main__.cost_function 246.0312 1739816307.8199 246.0312 1739816307.8266 0
FUNC __main__.cost_function 246.0312 1739816307.8975 246.3750 1739816307.9023 0
FUNC __main__.cost_function 246.3750 1739816307.9075 247.8438 1739816307.9089 0
FUNC __main__.cost_function 247.8438 1739816307.9110 247.8438 1739816307.9156 0
FUNC __main__.cost_function 247.8438 1739816307.9857 247.8438 1739816307.9902 0
FUNC __main__.cost_function 247.8438 1739816308.0601 247.8438 1739816308.0686 0
FUNC __main__.cost_function 247.8438 1739816308.0733 247.8438 1739816308.0744 0
FUNC __main__.cost_function 247.8438 1739816308.0754 247.8438 1739816308.0820 0
FUNC __main__.cost_function 247.8438 1739816308.1524 247.8438 1739816308.1570 0
FUNC __main__.cost_function 247.8438 1739816308.2274 247.8438 1739816308.2357 0
FUNC __main__.cost_function 247.8438 1739816308.2424 247.8438 1739816308.2442 0
FUNC __main__.cost_function 247.8438 1739816308.2468 247.8438 1739816308.2523 0
FUNC __main__.cost_function 247.8438 1739816308.3230 247.8438 1739816308.3284 0
FUNC __main__.cost_function 247.8594 1739816308.3984 247.8594 1739816308.4038 0
FUNC __main__.cost_function 247.8594 1739816308.4078 247.8594 1739816308.4089 0
FUNC __main__.cost_function 247.8594 1739816308.4099 247.8594 1739816308.4138 0
FUNC __main__.cost_function 247.8594 1739816308.4839 247.8594 1739816308.4960 0
FUNC __main__.cost_function 247.8594 1739816308.5664 247.8594 1739816308.5715 0
FUNC __main__.cost_function 247.8594 1739816308.5753 247.8594 1739816308.5780 0
FUNC __main__.cost_function 247.8594 1739816308.5803 247.8594 1739816308.5845 0
FUNC __main__.cost_function 247.8594 1739816308.6556 247.8594 1739816308.6636 0
FUNC __main__.cost_function 247.8594 1739816308.7342 247.8594 1739816308.7419 0
FUNC __main__.cost_function 247.8594 1739816308.7474 247.8594 1739816308.7486 0
FUNC __main__.cost_function 247.8594 1739816308.7512 247.8594 1739816308.7611 0
FUNC __main__.cost_function 238.4375 1739816308.8353 238.4375 1739816308.8419 0
FUNC __main__.cost_function 238.4375 1739816308.9126 238.4375 1739816308.9385 0
FUNC __main__.cost_function 238.4375 1739816308.9496 238.4375 1739816308.9554 0
FUNC __main__.cost_function 238.4375 1739816308.9690 238.4375 1739816308.9949 0
FUNC __main__.cost_function 238.4375 1739816309.0655 238.4375 1739816309.0705 0
FUNC __main__.cost_function 238.4375 1739816309.0749 238.4375 1739816309.0760 0
FUNC __main__.cost_function 238.4375 1739816309.0778 238.4375 1739816309.0849 0
FUNC __main__.cost_function 238.4531 1739816309.1557 238.4531 1739816309.1625 0
FUNC __main__.cost_function 238.4531 1739816309.2325 238.4531 1739816309.2372 0
FUNC __main__.cost_function 238.4531 1739816309.2418 238.4531 1739816309.2433 0
FUNC __main__.cost_function 238.4531 1739816309.2448 238.4531 1739816309.2491 0
FUNC __main__.cost_function 238.4531 1739816309.3199 238.4531 1739816309.3363 0
FUNC __main__.cost_function 238.4531 1739816309.4064 238.4531 1739816309.4145 0
FUNC __main__.cost_function 238.4531 1739816309.4198 238.4531 1739816309.4212 0
FUNC __main__.cost_function 238.4531 1739816309.4285 238.4531 1739816309.4357 0
FUNC __main__.cost_function 238.4531 1739816309.5057 238.4531 1739816309.5104 0
FUNC __main__.cost_function 238.4531 1739816309.5803 238.4531 1739816309.5909 0
FUNC __main__.cost_function 238.4531 1739816309.5951 238.4531 1739816309.5962 0
FUNC __main__.cost_function 238.4531 1739816309.5991 238.4531 1739816309.6058 0
FUNC __main__.cost_function 238.4531 1739816309.6758 238.4531 1739816309.6815 0
FUNC __main__.cost_function 238.4531 1739816309.7518 238.4531 1739816309.7571 0
FUNC __main__.cost_function 238.4688 1739816309.7612 238.4688 1739816309.7623 0
FUNC __main__.cost_function 238.4688 1739816309.7657 238.4688 1739816309.7709 0
FUNC __main__.cost_function 238.4688 1739816309.8414 238.4688 1739816309.8467 0
FUNC __main__.cost_function 238.4688 1739816309.9164 238.4688 1739816309.9252 0
FUNC __main__.cost_function 238.4688 1739816309.9293 238.4688 1739816309.9371 0
FUNC __main__.cost_function 238.4688 1739816309.9383 238.4688 1739816309.9425 0
FUNC __main__.cost_function 238.4688 1739816310.0125 238.4688 1739816310.0176 0
FUNC __main__.cost_function 194.0781 1739816310.0972 194.0781 1739816310.1045 0
FUNC __main__.cost_function 194.0781 1739816310.1138 194.0781 1739816310.1155 0
FUNC __main__.cost_function 194.0781 1739816310.1171 194.0781 1739816310.1232 0
FUNC __main__.cost_function 194.0781 1739816310.1934 194.0781 1739816310.2008 0
FUNC __main__.cost_function 194.0781 1739816310.2064 194.0781 1739816310.2078 0
FUNC __main__.cost_function 194.0781 1739816310.2090 194.0781 1739816310.2158 0
FUNC __main__.cost_function 194.0781 1739816310.2861 194.0781 1739816310.2941 0
FUNC __main__.cost_function 194.0781 1739816310.3642 194.0781 1739816310.3726 0
FUNC __main__.cost_function 194.0781 1739816310.3803 194.0781 1739816310.3814 0
FUNC __main__.cost_function 194.0781 1739816310.3825 194.0781 1739816310.3880 0
FUNC __main__.cost_function 194.0781 1739816310.4582 194.0781 1739816310.4628 0
FUNC __main__.cost_function 194.0781 1739816310.5332 194.0781 1739816310.5389 0
FUNC __main__.cost_function 194.0781 1739816310.5431 194.2969 1739816310.5458 0
FUNC __main__.cost_function 194.2969 1739816310.5472 194.2969 1739816310.5525 0
FUNC __main__.cost_function 194.2969 1739816310.6236 194.2969 1739816310.6285 0
FUNC __main__.cost_function 194.2969 1739816310.6980 194.2969 1739816310.7031 0
FUNC __main__.cost_function 194.2969 1739816310.7075 194.2969 1739816310.7085 0
FUNC __main__.cost_function 194.2969 1739816310.7097 194.2969 1739816310.7140 0
FUNC __main__.cost_function 194.2969 1739816310.7842 194.2969 1739816310.7887 0
FUNC __main__.cost_function 194.2969 1739816310.8582 194.2969 1739816310.8631 0
FUNC __main__.cost_function 194.2969 1739816310.8696 194.2969 1739816310.8716 0
FUNC __main__.cost_function 194.2969 1739816310.8730 194.2969 1739816310.8769 0
FUNC __main__.cost_function 194.2969 1739816310.9470 194.2969 1739816310.9667 0
FUNC __main__.cost_function 194.3125 1739816311.0371 194.3125 1739816311.0419 0
FUNC __main__.cost_function 194.3125 1739816311.0456 194.3125 1739816311.0469 0
FUNC __main__.cost_function 194.3281 1739816311.0479 194.3281 1739816311.0533 0
FUNC __main__.cost_function 194.3281 1739816311.1231 194.3281 1739816311.1276 0
FUNC __main__.cost_function 194.3281 1739816311.1337 194.4219 1739816311.1349 0
FUNC __main__.cost_function 194.4219 1739816311.1359 194.4219 1739816311.1398 0
FUNC __main__.cost_function 194.4219 1739816311.2093 194.4219 1739816311.2148 0
FUNC __main__.cost_function 194.4219 1739816311.2847 194.4219 1739816311.2893 0
FUNC __main__.cost_function 194.4219 1739816311.2933 194.4219 1739816311.2944 0
FUNC __main__.cost_function 194.4219 1739816311.2955 194.4219 1739816311.3009 0
FUNC __main__.cost_function 194.4219 1739816311.3707 194.4219 1739816311.3759 0
FUNC __main__.cost_function 194.4219 1739816311.4460 194.4219 1739816311.4521 0
FUNC __main__.cost_function 194.4219 1739816311.5222 194.4219 1739816311.5272 0
FUNC __main__.cost_function 194.4219 1739816311.5332 194.4219 1739816311.5342 0
FUNC __main__.cost_function 194.4219 1739816311.5353 194.4219 1739816311.5393 0
FUNC __main__.cost_function 194.4219 1739816311.6089 194.4219 1739816311.6141 0
FUNC __main__.cost_function 194.4219 1739816311.6838 194.4219 1739816311.6886 0
FUNC __main__.cost_function 194.4219 1739816311.6931 194.4219 1739816311.6941 0
FUNC __main__.cost_function 194.4219 1739816311.6952 194.4219 1739816311.7010 0
FUNC __main__.cost_function 194.4219 1739816311.7711 194.4219 1739816311.7755 0
FUNC __main__.cost_function 194.4219 1739816311.8456 194.4219 1739816311.8500 0
FUNC __main__.cost_function 194.4219 1739816311.8547 194.4219 1739816311.8560 0
FUNC __main__.cost_function 194.4219 1739816311.8571 194.4219 1739816311.8623 0
FUNC __main__.cost_function 194.4219 1739816311.9325 194.4219 1739816311.9380 0
FUNC __main__.cost_function 194.4219 1739816312.0077 194.4219 1739816312.0222 0
FUNC __main__.cost_function 194.4219 1739816312.0809 194.4219 1739816312.0922 0
FUNC __main__.cost_function 194.4219 1739816312.0950 194.4219 1739816312.1011 0
FUNC __main__.cost_function 194.4219 1739816312.1710 194.4219 1739816312.1753 0
FUNC __main__.cost_function 194.4219 1739816312.2457 194.4219 1739816312.2509 0
FUNC __main__.cost_function 194.4219 1739816312.2548 194.4219 1739816312.2558 0
FUNC __main__.cost_function 194.4219 1739816312.2569 194.4219 1739816312.2664 0
FUNC __main__.cost_function 194.4219 1739816312.3369 194.4219 1739816312.3429 0
FUNC __main__.cost_function 194.4219 1739816312.4133 194.4219 1739816312.4181 0
FUNC __main__.cost_function 194.4219 1739816312.4280 194.4219 1739816312.4291 0
FUNC __main__.cost_function 194.4375 1739816312.4310 194.7812 1739816312.4359 0
FUNC __main__.cost_function 194.7812 1739816312.5062 194.7812 1739816312.5108 0
FUNC __main__.cost_function 194.7812 1739816312.5156 194.7812 1739816312.5167 0
FUNC __main__.cost_function 194.7812 1739816312.5178 194.7812 1739816312.5228 0
